시군명,업체명,도로명주소,지번주소,우편번호,전화번호,WGS84위도,WGS84경도
성남시,(분당)장재영외과동물병원,경기도 성남시 분당구 운중로 142,경기도 성남시 분당구 운중동 940번지,13466,031-8017-7511,37.3912262666,127.0788330857
성남시,(분당)정원 양한방동물병원,경기도 성남시 분당구 운중로 233,경기도 성남시 분당구 판교동 621번지 2호 한솔플라자,13477,031-707-7599,37.3900270209,127.0889617827
성남시,(분당)정자프라임동물병원,경기도 성남시 분당구 내정로 58,경기도 성남시 분당구 정자동 117번지 1호 스포라이프상가,13607,031-715-8203,37.3653635126,127.1152287526
성남시,(분당)젠동물병원,경기도 성남시 분당구 양현로 479,경기도 성남시 분당구 야탑동 202-3번지 2층,13501,031-752-0075,37.4166527113,127.1353872010
성남시,(분당)쿨펫동물병원,경기도 성남시 분당구 탄천상로151번길 20,경기도 성남시 분당구 구미동 159번지,13636,031-711-7509,37.3403224727,127.1068217377
성남시,(분당)튼튼동물병원,경기도 성남시 분당구 판교로 443,경기도 성남시 분당구 야탑동 533번지 7호 중앙피지상가,13522,031-704-7582,37.4057346565,127.1231239481
성남시,(분당)판교 P&P 동물병원,경기도 성남시 분당구 서판교로 36,경기도 성남시 분당구 판교동 577번지 3호,13479,031-8017-5558,37.3899675687,127.0978866238
성남시,(분당)판교두두 동물병원,경기도 성남시 분당구 판교역로 72,경기도 성남시 분당구 백현동 558번지,13536,031-707-7525,37.3870208496,127.1088711833
성남시,(분당)판교종합 동물병원,,경기도 성남시 분당구 삼평동 718번지 봇들마을4단지아파트 204~206호,13491,031-8016-7507,37.4040772420,127.1178556240
성남시,(분당)펫토피아동물병원,경기도 성남시 분당구 불정로 266,경기도 성남시 분당구 수내동 87번지 1호,13601,031-714-8391,37.3670979850,127.1276878492
성남시,(분당)펫플러스 동물병원,경기도 성남시 분당구 느티로 16,경기도 성남시 분당구 정자동 17번지 1호 젤존타워,13558,031-711-8391,37.3681645175,127.1063150979
성남시,(분당)프라임 동물병원,경기도 성남시 분당구 운중로 124,경기도 성남시 분당구 운중동 945번지 마크시티 블루동 204호,13466,031-8017-9975,37.3913456416,127.0769232152
성남시,(분당)행복이 있는 동물병원 정자점,경기도 성남시 분당구 불곡로 4,경기도 성남시 분당구 정자동 219번지 3호 리더스플라자,13604,031-718-8276,37.3594032680,127.1229718119
성남시,(분당)행복이있는동물병원,경기도 성남시 분당구 돌마로 79,경기도 성남시 분당구 금곡동 153번지 썬프라자,13618,031-714-8275,37.3503950812,127.1108000763
성남시,(분당)행복한 동물병원,경기도 성남시 분당구 동판교로 225,경기도 성남시 분당구 삼평동 722번지 봇들마을 제1상가동,13492,031-8017-5575,37.4028552080,127.1162574005
성남시,(분당)현대동물병원,경기도 성남시 분당구 성남대로 30,경기도 성남시 분당구 구미동 185번지 5호,13637,031-718-7282,37.3383841510,127.1094396311
성남시,(분당)활기찬동물병원,경기도 성남시 분당구 장안로 39,경기도 성남시 분당구 분당동 90번지 1호 한일빌딩,13583,031-781-7525,37.3704636672,127.1434601531
성남시,(분당)힐링힐스동물병원,경기도 성남시 분당구 판교역로14번길 15,경기도 성남시 분당구 백현동 577번지,13536,031-708-0078,37.3850267539,127.1109826202
성남시,"(분당, 판매업)젠티퍼피 강아지 본점",경기도 성남시 분당구 느티로77번길 6-3,경기도 성남시 분당구 정자동 63-12번지 1층,13610,031-716-6522,37.3690900159,127.1136285996
성남시,"(분당, 판매업)펫나우 성남지점",경기도 성남시 분당구 판교역로192번길 16,경기도 성남시 분당구 삼평동 662번지 판교타워,13524,,37.3977557748,127.1114591423
성남시,"(분당,판매업)러빈펫(lovin pet)",경기도 성남시 분당구 운중로225번길 48-7,경기도 성남시 분당구 판교동 602번지 5호,13477,070-7756-2986,37.3904157262,127.0918855634
성남시,"(분당,판매업)요미독분당점",경기도 성남시 분당구 느티로63번길 6-1,경기도 성남시 분당구 정자동 66번지 15호,13610,,37.3690845810,127.1119684490
성남시,"(분당,판매업)코스모스이펙트",경기도 성남시 분당구 황새울로335번길 10,경기도 성남시 분당구 서현동 260-3번지 멜로즈프라자 5층 587호,13590,,37.3867299591,127.1219764933
성남시,"(분당,판매업)퍼피랩",경기도 성남시 분당구 정자일로213번길 10,경기도 성남시 분당구 정자동 12번지 3호 성원상떼뷰리젠시 101 110,13556,,37.3697485125,127.1055840160
성남시,"(분당,판매업)플래니터리헬스",경기도 성남시 분당구 황새울로351번길 10,경기도 성남시 분당구 서현동 254번지 4호 여암빌딩,13590,070-8064-2366,37.3876711276,127.1231466062
성남시,(수정)365동물병원위례점,경기도 성남시 수정구 위례동로 153,경기도 성남시 수정구 창곡동 513번지 에이플타워,13642,031-751-0365,37.4734922234,127.1499944798
성남시,(수정)가나동물병원,경기도 성남시 수정구 수정로 160,경기도 성남시 수정구 신흥동 5536번지 신흥상가,13338,031-721-7582,37.4424845762,127.1378393789
성남시,(수정)건국 동물병원,,경기도 성남시 수정구 태평동 3659번지 낙원스카이뷰,13305,031-721-4111,37.4420602457,127.1346874132
성남시,(수정)고려애견종합병원,경기도 성남시 수정구 시민로 146,경기도 성남시 수정구 신흥동 3777번지,13352,031-735-1942,37.4412233651,127.1440064503
성남시,(수정)그레이동물의료센터,,경기도 성남시 수정구 창곡동 509번지 3호,,031-753-0303,37.4722680515,127.1420983267
성남시,(수정)금광동물병원,경기도 성남시 수정구 산성대로 431,경기도 성남시 수정구 단대동 97-3,13144,031-731-5511,37.4504795483,127.1589882243
성남시,(수정)모아 동물병원,경기도 성남시 수정구 수정로 291,경기도 성남시 수정구 신흥동 6953번지,13260,031-733-2010,37.4510848316,127.1471706419
성남시,(수정)미래동물의료센터 성남점,경기도 성남시 수정구 수정로 130,경기도 성남시 수정구 수진동 28번지 1호 창도빌딩,13327,031-757-2475,37.4414927051,127.1347919138
성남시,(수정)서울동물병원,경기도 성남시 수정구 수정로 110,경기도 성남시 수정구 수진동 53번지,13327,031-721-2423,37.4409271725,127.1326354976
성남시,(수정)스칸디동물병원,경기도 성남시 수정구 위례광장로 70,경기도 성남시 수정구 창곡동 530번지,13640,,37.4707257194,127.1412089643
성남시,(수정)시드니동물병원,경기도 성남시 수정구 태평로 10,경기도 성남시 수정구 태평동 5104번지,13306,031-723-7508,37.4478712878,127.1280114824
성남시,(수정)신흥동물병원,경기도 성남시 수정구 수정로 226,경기도 성남시 수정구 신흥동 3414번지 창진빌딩,13346,031-732-2423,37.4451375036,127.1447340464
성남시,(수정)아이유동물메디컬센터,경기도 성남시 수정구 위례서로 16,경기도 성남시 수정구 창곡동 557번지 6호,13647,031-604-0975,37.4665117650,127.1367622936
성남시,(수정)에버펫동물병원,경기도 성남시 수정구 위례순환로4길 36,경기도 성남시 수정구 창곡동 523번지 2호,13642,031-759-0075,37.4697122618,127.1489038360
성남시,(수정)위례24시 동물의료센터,경기도 성남시 수정구 위례광장로 104,경기도 성남시 수정구 창곡동 505번지 위례 한화 오벨리스크 센트럴스퀘어,13640,031-758-7599,37.4730424033,127.1412657466
성남시,(수정)위례나무동물병원,경기도 성남시 수정구 위례동로 141,경기도 성남시 수정구 창곡동 513번지 2호,13642,031-778-8738,37.4726542322,127.1500888619
성남시,(수정)이플동물병원,경기도 성남시 수정구 복정로 35,경기도 성남시 수정구 복정동 694번지,13119,031-751-3985,37.4561611166,127.1271337226
성남시,(수정)중앙동물병원,경기도 성남시 수정구 수정로 139,경기도 성남시 수정구 태평동 3502번지,13305,031-755-9429,37.4422613360,127.1355908138
성남시,(수정)초이동물병원,경기도 성남시 수정구 시민로 159,경기도 성남시 수정구 신흥동 5168,13340,031-758-7776,37.4423112128,127.1430743080
성남시,(수정)최재호 한방동물병원,경기도 성남시 수정구 복정로 129,경기도 성남시 수정구 복정동 645번지 5호,13112,070-7139-2235,37.4646422114,127.1268880624
성남시,(수정)태평역동물병원,경기도 성남시 수정구 성남대로 1238,경기도 성남시 수정구 태평동 6513번지 104호,13311,031-758-3119,37.4403182788,127.1281619182
성남시,(수정)휴동물의료센터,경기도 성남시 수정구 산성대로 309,경기도 성남시 수정구 신흥동 2475번지 고려빌딩 2층,13354,031-735-7582,37.4425512372,127.1510091205
성남시,"(수정,판매업)인터하이테크",경기도 성남시 수정구 위례광장로 9-10,경기도 성남시 수정구 창곡동 561번지 2호 아롬타워,13646,02-515-0151,37.4649011867,127.1406487769
성남시,(중원)25시동물병원,경기도 성남시 중원구 산성대로504번길 1,경기도 성남시 중원구 은행동 1589,13157,031-734-7597,37.4560433950,127.1629655744
성남시,(중원)강남동물병원,경기도 성남시 중원구 광명로 341,경기도 성남시 중원구 금광동 3661번지 1층,13177,031-741-3012,37.4460492610,127.1636887306
성남시,(중원)도촌동물병원,경기도 성남시 중원구 도촌남로 37,경기도 성남시 중원구 도촌동 568 도촌프라자 109호,13426,031-755-5975,37.4146195644,127.1516472839
성남시,(중원)동물병원 Dr.정,경기도 성남시 중원구 산성대로 498,경기도 성남시 중원구 은행동 1633번지 1층 102호,13157,031-733-9325,37.4555735597,127.1625719469
성남시,(중원)모란동물병원,경기도 성남시 중원구 성남대로 1126,경기도 성남시 중원구 성남동 4123번지 메가프라자 106호,13365,031-752-7779,37.4302733563,127.1298731390
성남시,(중원)분당밝은아이동물병원,경기도 성남시 중원구 성남대로997번길 51-16,경기도 성남시 중원구 여수동 312번지,13439,031-754-0201,37.4170648991,127.1259489192
성남시,(중원)상대원 동물병원,경기도 성남시 중원구 희망로 350,경기도 성남시 중원구 상대원동 2999번지 26호,13397,031-733-1777,37.4369391083,127.1583488274
성남시,(중원)서울동물병원,경기도 성남시 중원구 희망로 442,경기도 성남시 중원구 금광동 7,13180,031-741-8119,37.4444008619,127.1577948685
성남시,(중원)서현 동물병원,경기도 성남시 중원구 성남대로 1110,경기도 성남시 중원구 하대원동 100-7번지 1층,13385,031-758-3643,37.4288222398,127.1299028888
성남시,(중원)성남다온동물병원,경기도 성남시 중원구 광명로 89,경기도 성남시 중원구 성남동 1404번지 성남 센트럴 푸르지오 시티,13356,031-759-0242,37.4353205797,127.1384616928
성남시,(중원)성남동물병원,경기도 성남시 중원구 둔촌대로 243,경기도 성남시 중원구 하대원동 127-3,13388,031-752-7582,37.4286522934,127.1450267143
성남시,(중원)세이브동물병원,경기도 성남시 중원구 산성대로 336-3,경기도 성남시 중원구 중앙동 241번지,13248,031-735-5995,37.4430465137,127.1539121671
성남시,(중원)정동물병원,경기도 성남시 중원구 희망로 375,경기도 성남시 중원구 상대원동 3005번지,13394,031-749-7557,37.4393649425,127.1587447541
성남시,(중원)조은동물병원,,경기도 성남시 중원구 광명로 178-2 (중앙동) 3066,,031-741-1701,,
성남시,(중원)캐비어동물병원본원,경기도 성남시 중원구 산성대로 430,경기도 성남시 중원구 금광동 4614번지,13170,031-741-1798,37.4499946399,127.1596235560
성남시,(중원)한국동물병원,경기도 성남시 중원구 희망로 360,경기도 성남시 중원구 상대원동 2999-10,13397,031-731-3109,37.4378226046,127.1584013314
성남시,(중원)해오름동물병원,경기도 성남시 중원구 희망로 402,경기도 성남시 중원구 금광동 113번지,13192,031-747-0406,37.4412799941,127.1601830448
성남시,"(중원,판매업)동물보육원",경기도 성남시 중원구 자혜로 3-1,경기도 성남시 중원구 금광동 4638번지 2층,13169,070-4221-0091,37.4507263018,127.1601629292
수원시,24시 당신의 동물의료센터,경기도 수원시 장안구 천천로 100,"경기도 수원시 장안구 천천동 516번지 시네마타워 104호, 202호",16326,031-268-6575,37.3006133449,126.9840162891
수원시,24시꿈동물병원,경기도 수원시 권선구 경수대로 411,경기도 수원시 권선구 권선동 941-5번지 24시 꿈 동물병원,16570,031-222-7617,37.2632497865,127.0247024465
수원시,24시삼성동물의료센터,경기도 수원시 영통구 덕영대로 1509,경기도 수원시 영통구 영통동 979번지 4호,16698,031-206-7512,37.2461454235,127.0559523511
